64	24	1
64	25	1
64	26	1
64	27	2
64	28	1
65	6	1
65	8	2
65	9	2
65	10	2
65	23	1
65	24	1
65	25	1
65	26	2
65	27	1
65	28	1
66	6	2
66	8	2
66	9	2
66	10	2
66	23	2
66	24	2
66	25	2
66	26	2
66	27	2
66	28	2
67	6	1
67	8	2
67	9	2
67	10	1
67	23	1
67	24	1
67	25	1
67	26	1
67	27	1
67	28	1
68	6	2
68	8	1
68	9	2
68	10	2
68	23	1
68	24	2
68	25	2
68	26	1
68	27	2
68	28	2
69	6	1
69	8	2
69	9	2
69	10	1
69	23	1
69	24	1
69	25	1
69	26	1
69	27	1
69	28	1
70	6	2
70	8	2
70	9	2
70	10	2
70	23	1
70	24	2
70	25	2
70	26	2
70	27	2
70	28	2
71	6	1
71	8	2
71	9	2
71	10	1
71	23	1
71	24	1
71	25	1
71	26	1
71	27	1
71	28	1
72	6	2
72	8	1
72	9	2
72	10	1
72	23	1
72	24	1
72	25	1
72	26	1
72	27	1
72	28	1
73	6	1
73	8	2
73	9	2
73	10	2
73	23	1
73	24	1
73	25	1
73	26	1
73	27	1
73	28	1
74	6	2
74	8	2
74	9	2
74	10	2
74	23	2
74	24	1
74	25	1
74	26	1
74	27	1
74	28	1
75	6	2
75	8	2
75	9	2
75	10	2
75	23	2
75	24	1
75	25	2
75	26	2
75	27	2
75	28	2
76	6	2
76	8	2
76	9	2
76	10	2
76	23	1
76	24	2
76	25	2
76	26	2
76	27	2
76	28	2
77	6	2
77	8	2
77	9	2
77	10	2
77	23	1
77	24	1
77	25	1
77	26	1
77	27	1
77	28	1
78	6	1
78	8	2
78	9	2
78	10	2
78	23	2
78	24	2
78	25	2
78	26	2
78	27	2
78	28	2
79	6	2
79	8	2
79	9	2
79	10	2
79	23	2
79	24	1
79	25	1
79	26	1
79	27	1
79	28	1
80	6	1
80	8	2
80	9	2
80	10	2
80	23	2
80	24	2
80	25	2
80	26	2
80	27	2
80	28	2
81	2	2
81	6	2
81	7	2
81	8	2
81	9	2
81	10	2
81	11	2
81	16	1
81	29	1
81	30	1
82	2	1
82	6	2
82	7	2
82	8	2
82	9	2
82	10	1
82	11	1
82	16	2
82	29	1
82	30	1
83	2	1
83	6	2
83	7	1
83	8	2
83	9	2
83	10	2
83	11	1
83	16	1
83	29	2
83	30	1
84	2	1
84	6	2
84	7	1
84	8	2
84	9	2
84	10	2
84	11	1
84	16	1
84	29	1
84	30	1
85	2	2
85	6	2
85	7	2
85	8	2
85	9	1
85	10	2
85	11	2
85	16	2
85	29	2
85	30	2
86	2	2
86	6	1
86	7	2
86	8	1
86	9	1
86	10	2
86	11	2
86	16	2
86	29	2
86	30	2
87	2	1
87	6	2
87	7	1
87	8	2
87	9	2
87	10	1
87	11	1
87	16	2
87	29	1
87	30	1
88	2	2
88	6	1
88	7	1
88	8	2
88	9	1
88	10	1
88	11	1
88	16	2
88	29	1
88	30	1
89	2	2
89	6	2
89	7	2
89	8	2
89	9	2
89	10	2
89	11	2
89	16	2
89	29	2
89	30	2
90	2	2
90	6	2
90	7	2
90	8	2
90	9	2
90	10	1
90	11	2
90	16	2
90	29	2
90	30	2
91	2	2
91	6	1
91	7	1
91	8	1
91	9	2
91	10	2
91	11	2
91	16	1
91	29	2
91	30	2
92	2	1
92	6	1
92	7	1
92	8	2
92	9	2
92	10	1
92	11	1
92	16	1
92	29	1
92	30	1
93	2	2
93	6	1
93	7	1
93	8	2
93	9	1
93	10	2
93	11	1
93	16	2
93	29	1
93	30	1
94	2	2
94	6	1
94	7	2
94	8	2
94	9	2
94	10	1
94	11	2
94	16	2
94	29	2
94	30	2
95	2	2
95	6	2
95	7	2
95	8	1
95	9	1
95	10	1
95	11	2
95	16	1
95	29	1
95	30	1
96	2	2
96	6	2
96	7	2
96	8	2
96	9	2
96	10	2
96	11	2
96	16	2
96	29	2
96	30	2
97	2	1
97	6	2
97	7	1
97	8	1
97	9	2
97	10	2
97	11	1
97	16	2
97	29	1
97	30	1
98	2	1
98	6	2
98	7	1
98	8	2
98	9	2
98	10	2
98	11	1
98	16	1
98	29	1
98	30	1
99	2	1
99	6	1
99	7	1
99	8	1
99	9	2
99	10	2
99	11	1
99	16	2
99	29	1
99	30	1
100	2	2
100	6	2
100	7	2
100	8	2
100	9	1
100	10	2
100	11	2
100	16	2
100	29	2
100	30	2
101	2	2
101	6	2
101	8	2
101	9	2
101	10	1
101	16	2
101	31	2
101	32	2
101	33	2
101	34	2
102	2	1
102	6	2
102	8	2
102	9	2
102	10	2
102	16	1
102	31	1
102	32	1
102	33	1
102	34	1
103	2	2
103	6	2
103	8	2
103	9	1
103	10	2
103	16	2
103	31	2
103	32	2
103	33	2
103	34	2
104	2	1
104	6	2
104	8	2
104	9	2
104	10	1
104	16	2
104	31	1
104	32	1
104	33	1
104	34	1
105	2	2
105	6	1
105	8	2
105	9	2
105	10	2
105	16	2
105	31	2
105	32	2
105	33	2
105	34	2
106	2	1
106	6	2
106	8	2
106	9	2
106	10	2
106	16	2
106	31	1
106	32	1
106	33	1
106	34	1
107	2	1
107	6	1
107	8	2
107	9	1
107	10	2
107	16	1
107	31	1
107	32	2
107	33	1
107	34	1
108	2	1
108	6	1
108	7	1
108	9	1
108	10	2
108	35	1
108	36	1
108	37	1
108	38	1
108	39	1
109	2	1
109	6	1
109	7	1
109	9	2
109	10	2
109	35	1
109	36	1
109	37	1
109	38	1
109	39	1
110	2	2
110	6	1
110	7	2
110	9	1
110	10	1
110	35	2
110	36	1
110	37	1
110	38	2
110	39	2
111	2	2
111	6	2
111	7	2
111	9	2
111	10	2
111	35	2
111	36	2
111	37	2
111	38	2
111	39	2
112	2	2
112	6	1
112	7	2
112	9	2
112	10	1
112	35	2
112	36	2
112	37	2
112	38	2
112	39	2
113	2	2
113	6	2
113	7	2
113	9	2
113	10	2
113	35	2
113	36	2
113	37	2
113	38	2
113	39	2
114	2	2
114	6	2
114	7	2
114	9	2
114	10	2
114	35	2
114	36	2
114	37	2
114	38	2
114	39	2
115	2	1
115	6	1
115	7	2
115	9	1
115	10	2
115	35	1
115	36	1
115	37	1
115	38	1
115	39	1
116	2	1
116	6	1
116	7	1
116	9	2
116	10	1
116	35	1
116	36	1
116	37	1
116	38	1
116	39	2
117	2	2
117	6	2
117	7	2
117	9	1
117	10	2
117	35	2
117	36	1
117	37	2
117	38	2
117	39	2
118	2	2
118	6	2
118	7	2
118	9	2
118	10	2
118	35	2
118	36	2
118	37	2
118	38	2
118	39	2
119	2	1
119	6	1
119	7	1
119	9	2
119	10	1
119	35	1
119	36	1
119	37	1
119	38	1
119	39	2
120	2	1
120	6	1
120	7	1
120	9	2
120	10	2
120	35	1
120	36	1
120	37	1
120	38	1
120	39	2
121	2	1
121	6	1
121	7	1
121	9	1
121	10	2
121	35	1
121	36	1
121	37	1
121	38	1
121	39	1
122	2	2
122	6	2
122	7	2
122	9	2
122	10	2
122	35	2
122	36	2
122	37	1
122	38	1
122	39	2
123	2	1
123	6	2
123	7	2
123	9	2
123	10	2
123	35	1
123	36	1
123	37	2
123	38	1
123	39	2
124	2	1
124	6	1
124	7	1
124	9	2
124	10	1
124	35	1
124	36	1
124	37	1
124	38	1
124	39	1
125	2	1
125	6	1
125	7	1
125	9	2
125	10	2
125	35	1
125	36	1
125	37	1
125	38	1
125	39	1
126	2	1
126	6	2
126	7	1
126	9	2
126	10	2
126	35	1
126	36	1
126	37	1
126	38	1
126	39	1
127	2	1
127	6	1
127	7	2
127	9	2
127	10	2
127	35	1
127	36	1
127	37	2
127	38	1
127	39	2
128	6	2
128	8	2
128	9	2
128	10	2
128	15	1
128	21	1
128	40	2
128	41	2
128	42	1
128	43	2
129	6	2
129	8	2
129	9	2
129	10	2
129	15	1
129	21	1
129	40	1
129	41	1
129	42	1
129	43	1
130	6	1
130	8	2
130	9	2
130	10	2
130	15	1
130	21	1
130	40	1
130	41	1
130	42	1
130	43	2
131	6	2
131	8	2
131	9	2
131	10	2
131	15	2
131	21	2
131	40	2
131	41	2
131	42	2
131	43	2
132	6	2
132	8	2
132	9	2
132	10	2
132	15	1
132	21	1
132	40	2
132	41	2
132	42	2
132	43	2
133	6	2
133	8	2
133	9	2
133	10	2
133	15	2
133	21	2
133	40	2
133	41	2
133	42	2
133	43	2
134	6	1
134	8	2
134	9	2
134	10	1
134	15	2
134	21	2
134	40	2
134	41	2
134	42	2
134	43	2
135	6	1
135	8	1
135	9	2
135	10	2
135	15	1
135	21	1
135	40	1
135	41	1
135	42	1
135	43	1
136	6	2
136	8	2
136	9	2
136	10	2
136	15	2
136	21	2
136	40	2
136	41	2
136	42	2
136	43	2
137	6	2
137	8	2
137	9	2
137	10	2
137	15	2
137	21	2
137	40	2
137	41	2
137	42	2
137	43	2
138	6	2
138	8	2
138	9	2
138	10	2
138	15	1
138	21	1
138	40	2
138	41	2
138	42	2
138	43	2
139	6	2
139	8	2
139	9	2
139	10	2
139	15	1
139	21	1
139	40	1
139	41	1
139	42	1
139	43	1
140	6	1
140	8	2
140	9	2
140	10	2
140	15	1
140	21	2
140	40	1
140	41	1
140	42	1
140	43	1
141	6	1
141	8	2
141	9	2
141	10	2
141	15	1
141	21	1
141	40	1
141	41	1
141	42	1
141	43	1
142	6	1
142	8	2
142	9	2
142	10	2
142	15	1
142	21	1
142	40	1
142	41	1
142	42	1
142	43	1
143	6	2
143	8	2
143	9	2
143	10	1
143	15	2
143	21	2
143	40	2
143	41	2
143	42	2
143	43	2
144	6	2
144	8	2
144	9	2
144	10	2
144	15	2
144	21	1
144	40	2
144	41	1
144	42	2
144	43	2
145	6	1
145	8	2
145	9	2
145	10	2
145	15	1
145	21	1
145	40	1
145	41	1
145	42	1
145	43	1
146	6	2
146	8	2
146	9	2
146	10	1
146	15	2
146	21	2
146	40	2
146	41	2
146	42	1
146	43	2
147	6	1
147	8	2
147	9	2
147	10	2
147	15	2
147	21	1
147	40	1
147	41	1
147	42	1
147	43	2
148	2	1
148	6	2
148	8	2
148	9	2
148	10	1
148	16	2
148	24	1
148	44	2
148	45	2
148	46	1
149	2	1
149	6	1
149	8	1
149	9	2
149	10	2
149	16	2
149	24	1
149	44	2
149	45	2
149	46	2
150	2	1
150	6	2
150	8	1
150	9	2
150	10	2
150	16	2
150	24	1
150	44	1
150	45	1
150	46	1
151	2	1
151	6	2
151	8	1
151	9	2
151	10	1
151	16	2
151	24	1
151	44	1
151	45	1
151	46	1
152	2	2
152	6	1
152	8	2
152	9	2
152	10	2
152	16	2
152	24	1
152	44	2
152	45	2
152	46	1
153	2	2
153	6	2
153	8	2
153	9	2
153	10	2
153	16	1
153	24	1
153	44	2
153	45	2
153	46	1
154	2	2
154	6	2
154	8	1
154	9	2
154	10	2
154	16	1
154	24	2
154	44	2
154	45	2
154	46	2
155	2	1
155	6	2
155	8	1
155	9	2
155	10	2
155	16	2
155	24	2
155	44	2
155	45	2
155	46	2
156	2	1
156	6	2
156	8	1
156	9	2
156	10	2
156	16	1
156	24	1
156	44	2
156	45	1
156	46	1
157	2	1
157	6	2
157	8	2
157	9	2
157	10	2
157	16	1
157	24	1
157	44	1
157	45	1
157	46	1
158	2	2
158	6	2
158	8	2
158	9	2
158	10	2
158	16	2
158	24	1
158	44	2
158	45	2
158	46	2
159	2	2
159	6	2
159	8	1
159	9	2
159	10	2
159	16	2
159	24	2
159	44	2
159	45	2
159	46	2
160	2	2
160	6	2
160	8	1
160	9	2
160	10	2
160	16	1
160	24	1
160	44	1
160	45	2
160	46	1
161	2	2
161	6	2
161	8	2
161	9	1
161	10	1
161	16	1
161	24	2
161	44	2
161	45	1
161	46	2
162	2	2
162	6	2
162	8	2
162	9	2
162	10	2
162	16	2
162	24	2
162	44	2
162	45	2
162	46	2
163	2	1
163	6	2
163	8	1
163	9	2
163	10	1
163	16	2
163	24	1
163	44	1
163	45	1
163	46	2
164	2	2
164	6	2
164	8	2
164	9	2
164	10	2
164	16	2
164	24	2
164	44	2
164	45	1
164	46	2
165	2	2
165	6	2
165	8	1
165	9	2
165	10	2
165	16	1
165	24	2
165	44	2
165	45	2
165	46	2
166	2	1
166	6	1
166	8	1
166	9	2
166	10	2
166	16	2
166	24	1
166	44	2
166	45	1
166	46	2
167	2	2
167	6	2
167	8	2
167	9	2
167	10	1
167	16	1
167	24	2
167	44	2
167	45	2
167	46	2
168	2	1
168	6	2
168	8	2
168	9	2
168	10	2
168	15	1
168	47	1
168	48	1
168	49	2
168	50	1
169	2	2
169	6	1
169	8	2
169	9	2
169	10	2
169	15	1
169	47	1
169	48	1
169	49	2
169	50	1
170	2	1
170	6	2
170	8	1
170	9	2
170	10	2
170	15	1
170	47	1
170	48	1
170	49	2
170	50	1
171	2	1
171	6	2
171	8	2
171	9	2
171	10	2
171	15	1
171	47	1
171	48	2
171	49	2
171	50	1
172	2	1
172	6	2
172	8	2
172	9	2
172	10	2
172	15	2
172	47	1
172	48	2
172	49	2
172	50	2
173	2	2
173	6	2
173	8	2
173	9	2
173	10	2
173	15	1
173	47	1
173	48	2
173	49	2
173	50	1
174	2	1
174	6	2
174	8	2
174	9	2
174	10	2
174	15	1
174	47	1
174	48	1
174	49	2
174	50	1
175	2	2
175	6	2
175	8	2
175	9	2
175	10	2
175	15	1
175	47	2
175	48	2
175	49	2
175	50	2
176	2	1
176	6	2
176	8	2
176	9	1
176	10	2
176	15	1
176	47	2
176	48	1
176	49	1
176	50	1
177	2	2
177	6	2
177	8	2
177	9	2
177	10	2
177	15	2
177	47	2
177	48	2
177	49	2
177	50	2
178	2	1
178	6	1
178	8	2
178	9	2
178	10	2
178	15	1
178	47	1
178	48	1
178	49	1
178	50	2
179	2	2
179	6	1
179	8	2
179	9	1
179	10	2
179	15	2
179	47	1
179	48	2
179	49	2
179	50	1
180	2	1
180	6	2
180	8	2
180	9	1
180	10	2
180	15	1
180	47	1
180	48	1
180	49	2
180	50	1
181	2	1
181	6	1
181	8	2
181	9	2
181	10	2
181	15	1
181	47	1
181	48	1
181	49	2
181	50	1
182	2	1
182	6	1
182	8	2
182	9	1
182	10	2
182	15	1
182	47	1
182	48	1
182	49	2
182	50	1
183	2	2
183	6	2
183	8	2
183	9	2
183	10	1
183	15	1
183	47	2
183	48	2
183	49	2
183	50	2
184	2	2
184	6	2
184	8	2
184	9	2
184	10	1
184	15	2
184	47	2
184	48	2
184	49	2
184	50	2
185	2	1
185	6	2
185	8	2
185	9	2
185	10	2
185	15	1
185	47	1
185	48	1
185	49	2
185	50	1
186	2	1
186	6	1
186	8	2
186	9	2
186	10	2
186	15	2
186	47	1
186	48	2
186	49	2
186	50	1
187	2	2
187	6	2
187	8	1
187	9	2
187	10	1
187	15	2
187	47	2
187	48	2
187	49	2
187	50	2
188	6	2
188	8	1
188	9	2
188	10	2
188	11	1
188	16	2
188	51	1
188	52	2
188	53	1
188	54	1
189	6	1
189	8	1
189	9	2
189	10	2
189	11	2
189	16	2
189	51	2
189	52	2
189	53	2
189	54	2
190	6	1
190	8	2
190	9	1
190	10	1
190	11	1
190	16	1
190	51	1
190	52	1
190	53	1
190	54	1
191	6	2
191	8	1
191	9	2
191	10	2
191	11	2
191	16	1
191	51	2
191	52	2
191	53	2
191	54	2
192	6	2
192	8	2
192	9	2
192	10	2
192	11	2
192	16	2
192	51	2
192	52	2
192	53	2
192	54	2
193	6	2
193	8	2
193	9	2
193	10	2
193	11	2
193	16	2
193	51	2
193	52	2
193	53	2
193	54	2
194	6	2
194	8	2
194	9	2
194	10	2
194	11	1
194	16	2
194	51	1
194	52	1
194	53	1
194	54	1
195	6	2
195	8	2
195	9	2
195	10	2
195	11	2
195	16	1
195	51	1
195	52	1
195	53	1
195	54	1
196	6	2
196	8	2
196	9	1
196	10	1
196	11	2
196	16	2
196	51	1
196	52	2
196	53	1
196	54	1
197	6	2
197	8	2
197	9	1
197	10	2
197	11	2
197	16	1
197	51	1
197	52	2
197	53	2
197	54	2
198	6	2
198	8	2
198	9	1
198	10	2
198	11	2
198	16	2
198	51	2
198	52	2
198	53	2
198	54	2
199	6	2
199	8	2
199	9	2
199	10	2
199	11	2
199	16	2
199	51	2
199	52	2
199	53	2
199	54	2
200	6	2
200	8	2
200	9	1
200	10	2
200	11	1
200	16	2
200	51	1
200	52	1
200	53	1
200	54	1
201	6	2
201	8	1
201	9	2
201	10	2
201	11	2
201	16	1
201	51	1
201	52	1
201	53	2
201	54	2
202	6	2
202	8	1
202	9	2
202	10	2
202	11	2
202	16	2
202	51	1
202	52	2
202	53	2
202	54	2
203	6	2
203	8	2
203	9	2
203	10	2
203	11	1
203	16	2
203	51	1
203	52	1
203	53	1
203	54	1
204	6	2
204	8	1
204	9	1
204	10	1
204	11	1
204	16	2
204	51	2
204	52	2
204	53	2
204	54	1
205	6	2
205	8	2
205	9	2
205	10	2
205	11	2
205	16	1
205	51	2
205	52	2
205	53	2
205	54	2
206	6	1
206	8	2
206	9	2
206	10	2
206	11	2
206	16	2
206	51	2
206	52	2
206	53	2
206	54	2
207	6	2
207	8	2
207	9	2
207	10	1
207	11	2
207	16	1
207	51	1
207	52	2
207	53	2
207	54	2
208	8	2
208	9	2
208	10	1
208	21	1
208	55	2
208	56	2
208	57	2
208	58	2
208	59	2
208	60	2
209	4	1
209	8	2
209	9	2
209	10	2
209	54	1
209	61	1
209	62	1
209	63	1
209	64	1
209	65	1
210	4	2
210	8	2
210	9	2
210	10	2
210	54	2
210	61	1
210	62	2
210	63	1
210	64	2
210	65	2
211	4	1
211	8	2
211	9	2
211	10	1
211	54	1
211	61	2
211	62	1
211	63	1
211	64	1
211	65	1
212	4	2
212	6	2
212	9	2
212	10	2
212	66	2
212	67	1
212	68	1
212	69	2
212	70	2
212	71	2
213	4	2
213	6	2
213	9	2
213	10	2
213	66	2
213	67	2
213	68	2
213	69	2
213	70	1
213	71	2
214	4	2
214	6	2
214	9	2
214	10	2
214	66	2
214	67	2
214	68	1
214	69	1
214	70	1
214	71	2
215	4	2
215	6	1
215	9	2
215	10	2
215	66	2
215	67	2
215	68	2
215	69	2
215	70	2
215	71	2
216	4	1
216	6	1
216	9	2
216	10	1
216	66	1
216	67	1
216	68	1
216	69	2
216	70	1
216	71	1
217	4	1
217	6	1
217	9	2
217	10	1
217	66	1
217	67	1
217	68	1
217	69	2
217	70	1
217	71	1
218	4	2
218	6	2
218	9	2
218	10	2
218	66	2
218	67	2
218	68	2
218	69	2
218	70	2
218	71	2
219	4	2
219	6	2
219	9	2
219	10	2
219	66	2
219	67	2
219	68	2
219	69	2
219	70	2
219	71	2
220	4	2
220	6	1
220	9	2
220	10	1
220	66	2
220	67	2
220	68	1
220	69	1
220	70	2
220	71	2
221	4	2
221	6	2
221	9	2
221	10	1
221	66	2
221	67	2
221	68	2
221	69	2
221	70	2
221	71	2
222	4	1
222	6	2
222	9	2
222	10	2
222	66	1
222	67	1
222	68	1
222	69	1
222	70	1
222	71	1
223	4	2
223	6	1
223	9	2
223	10	2
223	66	1
223	67	1
223	68	1
223	69	2
223	70	1
223	71	1
224	4	2
224	6	2
224	9	1
224	10	2
224	66	2
224	67	2
224	68	2
224	69	2
224	70	1
224	71	2
225	4	1
225	6	2
225	9	1
225	10	2
225	66	1
225	67	1
225	68	1
225	69	1
225	70	1
225	71	1
226	4	2
226	6	2
226	9	1
226	10	2
226	66	2
226	67	2
226	68	2
226	69	2
226	70	2
226	71	2
227	4	1
227	6	1
227	9	2
227	10	2
227	66	1
227	67	1
227	68	1
227	69	1
227	70	1
227	71	1
228	4	2
228	6	2
228	9	2
228	10	2
228	66	2
228	67	2
228	68	2
228	69	2
228	70	2
228	71	2
229	4	1
229	6	1
229	9	2
229	10	2
229	66	1
229	67	1
229	68	1
229	69	1
229	70	1
229	71	1
230	4	1
230	6	1
230	9	2
230	10	1
230	66	1
230	67	1
230	68	1
230	69	2
230	70	1
230	71	1
231	4	1
231	6	1
231	9	2
231	10	2
231	66	1
231	67	1
231	68	1
231	69	1
231	70	1
231	71	1
232	2	1
232	4	1
232	6	1
232	9	2
232	10	2
232	16	2
232	72	1
232	73	1
232	74	2
232	75	1
233	2	2
233	4	2
233	6	1
233	9	2
233	10	2
233	16	2
233	72	2
233	73	2
233	74	2
233	75	2
234	2	2
234	4	2
234	6	2
