53	57	1
54	1	2
54	8	1
54	16	1
54	40	2
54	55	1
55	1	2
55	4	2
55	8	1
55	13	2
55	44	5
55	48	1
56	1	4
56	8	4
56	12	4
56	54	1
56	55	4
56	57	4
57	3	4
57	7	4
57	16	4
57	22	4
57	65	4
57	77	5
58	1	4
58	3	4
58	8	4
58	22	3
58	30	4
58	82	5
59	2	4
59	8	4
59	13	4
59	142	5
59	144	4
59	146	4
60	7	5
60	11	4
60	12	4
60	13	5
60	29	5
60	45	5
61	7	1
61	8	1
61	16	1
61	36	1
61	37	4
61	45	2
62	1	4
62	7	4
62	12	5
62	31	4
62	33	5
62	65	1
63	8	2
63	16	1
63	45	5
63	49	5
64	7	1
64	8	1
64	14	4
64	16	1
64	32	2
64	65	5
65	2	4
65	3	4
65	26	4
65	36	5
65	38	5
65	50	5
66	1	4
66	3	4
66	14	4
66	16	4
66	37	5
66	65	4
67	3	5
67	12	5
67	16	5
67	22	5
67	51	4
67	52	5
68	1	1
68	2	1
68	12	5
68	32	4
68	34	5
69	2	2
69	8	2
69	16	2
69	41	3
69	42	5
69	53	5
70	2	3
70	7	4
70	16	2
70	32	3
70	34	4
70	39	2
71	1	5
71	2	5
71	4	5
71	8	5
71	28	5
71	35	4
72	1	2
72	2	2
72	13	2
72	21	5
72	22	3
72	23	1
73	1	5
73	2	5
73	8	5
73	34	5
73	40	5
73	45	5
74	1	5
74	3	5
74	16	5
74	37	5
74	52	5
74	65	4
75	1	3
75	7	3
75	16	2
75	54	5
75	55	4
75	56	1
76	54	4
76	55	1
76	56	1
77	3	1
77	7	3
77	8	3
77	54	1
77	56	1
77	58	2
78	3	5
78	9	5
78	11	2
78	13	2
78	16	2
78	63	5
79	1	3
79	4	3
79	7	3
79	8	3
79	25	2
79	169	5
80	3	3
80	13	3
80	14	4
80	26	2
80	79	5
80	134	3
81	3	3
81	7	3
81	8	3
81	54	5
81	55	5
81	57	4
82	1	4
82	12	5
82	13	5
82	57	5
82	91	5
82	118	4
83	2	5
83	12	5
83	13	5
83	33	5
83	57	4
83	59	5
84	3	1
84	7	2
84	12	2
84	30	5
84	85	5
84	86	5
85	7	3
85	13	2
85	16	1
85	30	4
85	85	3
85	86	1
86	1	5
86	3	5
86	14	5
86	16	5
86	28	5
86	54	5
87	2	5
87	13	2
87	84	3
87	85	5
87	133	5
88	1	4
88	8	5
88	16	5
88	54	5
88	55	3
88	57	4
89	1	3
89	2	1
89	6	3
89	12	5
89	63	5
89	93	4
90	1	4
90	2	3
90	8	4
90	54	5
90	55	4
90	57	5
91	1	5
91	2	5
91	12	5
91	118	4
91	119	5
91	143	5
92	7	5
92	8	5
92	12	5
92	33	5
92	57	5
92	59	5
93	1	5
93	3	5
93	16	5
93	30	5
93	85	5
93	122	5
94	3	1
94	16	1
94	54	5
94	56	2
94	60	2
95	1	5
95	2	2
95	12	5
95	91	3
95	118	3
96	7	4
96	8	4
96	16	4
96	54	1
96	55	1
96	57	3
97	3	5
97	12	5
97	26	1
97	87	1
97	88	5
97	93	4
98	3	4
98	7	1
98	8	2
98	9	5
98	40	5
98	47	3
99	1	3
99	8	2
99	12	4
99	54	5
99	55	2
99	56	1
100	1	2
100	3	3
100	16	4
100	87	3
100	93	5
100	145	2
101	1	2
101	3	5
101	16	5
101	54	5
101	55	5
101	56	4
102	1	5
102	12	5
102	16	5
102	87	3
102	91	5
102	93	5
103	3	3
103	12	4
103	14	5
103	16	3
103	54	5
103	61	2
104	1	3
104	2	4
104	8	4
104	63	3
104	70	4
104	124	5
105	7	4
105	8	4
105	12	4
105	14	2
105	33	4
105	57	4
106	7	2
106	8	2
106	16	3
106	62	2
106	63	4
106	159	3
107	1	4
107	3	4
107	16	4
107	62	5
107	63	4
107	64	5
108	1	1
108	13	1
108	14	1
108	26	1
108	54	1
108	56	1
109	1	2
109	12	1
109	13	2
109	54	1
109	55	3
109	56	3
110	8	2
110	12	3
110	13	2
110	65	2
110	66	5
110	67	2
111	1	5
111	8	5
111	16	5
111	22	5
111	30	5
111	83	4
112	1	1
112	8	1
112	14	4
112	16	2
112	33	4
112	36	5
113	1	3
113	3	2
113	11	3
113	14	5
113	16	2
113	68	2
114	3	2
114	12	3
114	16	2
114	66	5
114	68	5
114	69	4
115	1	4
115	13	5
115	16	4
115	62	5
115	63	5
115	64	5
116	1	5
116	3	5
116	12	5
116	21	5
116	51	5
116	66	1
117	3	2
117	7	2
117	8	5
117	9	5
117	11	5
117	70	5
118	1	5
118	2	2
118	11	5
118	13	4
118	30	5
118	71	5
119	1	4
119	2	3
119	3	2
119	62	3
119	63	5
119	64	4
120	1	4
120	2	3
120	8	4
120	11	4
120	21	5
120	66	5
121	1	2
121	8	1
121	9	5
121	11	1
121	12	1
121	70	2
122	2	2
122	14	4
122	21	5
123	1	3
123	3	2
123	8	4
123	9	5
123	24	4
123	63	5
124	7	1
124	8	1
124	14	1
124	16	1
124	37	5
124	65	5
125	7	5
125	9	2
125	11	3
125	12	3
125	13	1
125	51	3
126	3	5
126	8	5
126	12	5
126	14	5
126	37	3
126	65	5
127	3	3
127	4	4
127	7	2
127	11	5
127	14	5
127	16	2
128	1	5
128	8	5
128	11	5
128	16	5
128	68	5
128	72	5
129	3	1
129	9	5
129	10	5
129	11	4
129	16	1
130	2	2
130	8	4
130	13	4
130	14	4
130	33	3
130	65	5
131	3	4
131	12	4
131	16	2
131	24	4
131	29	5
131	57	4
132	3	3
132	7	3
132	12	3
132	65	3
132	73	2
132	74	5
133	2	5
133	3	5
133	11	4
133	16	5
133	24	5
133	29	4
134	2	3
134	3	5
134	12	5
134	30	5
134	75	5
134	76	5
135	3	2
135	8	1
135	9	3
135	13	5
135	17	5
135	24	5
136	1	2
136	3	2
136	26	1
136	51	2
136	54	5
136	55	2
137	3	2
137	7	2
137	8	1
137	30	3
137	39	4
137	79	1
138	2	3
138	13	4
138	16	2
138	30	5
138	39	1
138	84	5
139	2	1
139	8	1
139	16	1
139	54	1
139	55	1
139	56	4
140	1	2
140	7	2
140	11	3
140	12	1
140	21	5
140	77	1
141	1	1
141	7	1
141	26	2
141	54	1
141	56	1
141	103	2
142	3	4
142	7	4
142	16	3
142	30	5
142	75	4
142	76	2
143	2	2
143	12	2
143	13	2
143	54	5
143	55	1
143	56	4
144	2	1
144	13	1
144	16	1
144	30	3
144	39	5
144	79	2
145	1	2
145	7	2
145	8	1
145	11	3
145	21	5
145	23	5
146	1	2
146	3	2
146	13	1
146	75	3
146	76	1
147	1	1
147	8	1
147	9	3
147	16	1
147	24	5
147	63	5
148	3	4
148	8	1
148	11	3
148	14	2
148	16	2
148	21	5
149	1	5
149	8	5
149	12	5
149	24	5
149	77	5
149	102	4
150	1	3
150	8	1
150	13	4
150	14	2
150	65	5
150	66	5
151	7	1
151	11	1
151	12	5
151	14	5
151	27	5
152	2	3
152	13	3
152	14	2
152	16	2
152	65	4
152	66	5
153	2	3
153	8	5
153	16	1
153	30	5
153	37	2
153	59	5
154	1	3
154	4	3
154	6	2
154	7	1
154	8	1
154	9	5
155	7	3
155	12	4
155	13	3
155	14	4
155	52	4
155	65	4
156	3	3
156	4	3
156	12	4
156	16	3
156	27	2
156	29	5
157	1	3
157	8	1
157	11	3
157	12	4
157	71	5
157	72	5
158	4	5
158	7	4
158	8	3
158	9	5
158	17	5
158	26	5
159	3	1
159	7	2
159	12	1
159	21	5
159	70	3
160	2	5
160	4	5
160	12	4
160	13	4
160	25	5
160	127	3
161	8	5
161	12	5
161	14	4
161	52	5
161	65	5
162	1	4
162	2	4
162	3	4
162	4	4
162	24	5
162	57	4
163	1	5
163	8	1
163	11	1
163	16	1
163	72	1
164	3	5
164	4	5
164	7	5
164	9	5
164	17	5
164	26	5
165	1	4
165	11	5
165	12	4
165	16	4
165	21	5
165	77	5
166	4	5
166	7	4
166	12	4
166	24	5
166	26	4
166	99	1
167	7	4
167	8	3
167	14	5
167	16	1
167	30	5
167	31	5
168	1	4
168	4	5
168	9	4
168	12	4
168	13	1
168	140	5
169	1	3
169	3	2
169	16	3
169	31	3
169	65	3
169	66	4
170	1	4
170	3	4
170	7	4
170	11	3
170	14	4
170	57	3
171	3	2
171	7	1
171	12	3
171	53	1
171	78	1
171	79	1
172	3	5
172	8	5
172	11	5
172	16	5
172	39	5
172	45	2
173	1	4
173	8	4
173	16	3
173	52	4
173	65	4
173	80	4
174	7	5
174	8	5
174	13	5
174	34	5
174	36	4
174	45	5
175	3	5
175	8	5
175	12	5
175	73	5
175	74	5
175	81	5
176	2	5
176	4	3
176	8	5
176	16	5
176	37	5
176	44	5
177	1	3
177	2	3
177	3	1
177	21	5
177	23	1
177	63	3
178	1	3
178	2	3
178	4	2
178	26	2
178	34	5
178	35	4
179	3	2
179	7	2
179	8	3
179	37	3
179	52	2
179	65	4
180	1	1
180	3	1
180	7	1
180	22	5
180	82	4
181	3	5
181	4	5
181	7	1
181	44	5
182	1	5
182	7	5
182	13	5
182	22	5
182	30	5
182	82	5
183	1	3
183	7	2
183	8	2
183	40	5
183	54	1
183	55	3
184	7	3
184	13	4
184	16	3
184	30	3
184	76	4
184	83	1
185	1	4
185	3	4
185	12	3
185	29	5
185	32	3
185	34	4
186	1	4
186	3	3
186	8	2
186	11	4
186	21	5
186	30	5
187	2	5
187	3	5
187	12	5
187	41	3
187	43	5
187	53	5
188	7	2
188	12	2
188	13	1
188	30	2
188	39	4
188	84	2
189	1	4
189	3	5
189	8	4
189	51	2
189	54	5
189	56	4
190	2	1
190	4	2
190	7	2
190	13	1
190	29	5
190	35	3
191	7	5
191	8	5
191	16	5
191	30	5
191	85	5
191	86	4
192	1	1
192	3	1
192	13	1
192	41	4
192	59	2
192	101	4
193	1	2
193	2	1
193	4	1
193	12	1
193	28	1
193	29	1
194	1	3
194	3	2
194	14	2
194	16	2
194	75	1
194	115	3
195	2	2
195	7	2
195	12	2
195	14	2
195	75	1
195	115	2
196	1	1
196	3	1
196	7	1
196	75	1
196	104	1
196	115	3
197	3	1
197	4	1
197	7	1
197	16	1
197	33	3
197	44	1
198	1	2
198	8	1
198	16	2
198	30	2
198	85	1
198	86	1
199	3	2
199	4	2
199	8	1
199	12	1
199	44	2
199	57	4
200	2	1
200	7	1
200	13	2
200	14	1
200	75	1
200	115	3
201	3	1
201	7	1
201	8	1
201	11	3
201	30	3
201	71	2
202	7	1
202	12	1
202	13	1
202	87	3
202	88	1
203	2	2
203	12	1
203	13	1
204	1	3
204	7	1
204	8	2
205	1	4
205	8	1
205	9	3
205	11	1
205	13	4
205	40	5
206	7	2
206	8	2
206	16	3
206	30	5
206	85	5
206	89	5
207	2	3
207	3	3
207	11	3
207	16	2
207	30	2
207	72	4
208	2	3
208	3	3
208	12	3
208	30	4
208	39	4
208	79	5
209	2	2
209	13	3
209	16	2
209	37	4
209	56	3
210	1	5
210	8	4
210	12	5
210	54	5
210	56	2
210	61	5
211	3	4
211	8	4
211	16	4
211	39	5
211	79	5
211	90	3
212	6	5
212	7	5
212	12	5
212	13	5
212	88	5
212	91	5
213	7	5
213	8	5
213	16	5
213	54	5
213	55	5
213	57	5
214	7	2
214	8	2
214	16	2
214	84	2
214	90	2
214	92	1
215	2	3
215	3	3
215	12	4
215	28	3
215	51	2
215	54	5
216	1	4
216	2	4
216	3	4
216	28	3
216	51	3
216	54	5
217	2	1
217	3	3
217	13	2
217	53	1
217	78	2
217	79	5
218	1	2
218	7	2
218	16	1
218	36	4
218	37	4
218	47	1
219	2	5
219	6	3
219	12	5
219	16	3
219	91	5
219	93	5
220	1	5
220	7	5
220	8	5
220	79	5
220	87	3
220	93	5
221	12	3
221	16	2
221	26	2
221	40	3
221	54	5
221	55	4
222	7	1
222	8	2
222	9	2
222	11	1
222	26	2
223	7	1
223	12	1
223	13	1
223	54	1
223	55	2
223	56	2
224	1	3
224	3	1
224	7	1
224	53	4
224	78	3
224	79	5
225	2	3
225	3	2
225	7	2
225	9	5
225	11	2
225	51	5
226	1	5
226	7	5
226	8	5
226	36	5
226	57	4
226	114	5
227	2	2
227	3	1
227	7	1
227	9	5
227	94	1
227	95	1
228	7	1
228	8	1
228	12	4
228	22	5
228	30	5
228	110	1
229	7	5
229	12	1
229	16	5
229	28	5
229	57	2
230	3	1
230	7	1
230	9	4
230	13	4
230	94	4
230	95	2
231	1	5
231	3	5
231	9	5
231	16	5
231	47	5
231	96	4
232	1	3
232	3	3
232	16	2
232	54	5
232	55	4
232	56	4
233	7	3
233	9	3
233	12	5
233	26	3
233	57	5
233	63	5
234	2	3
234	3	3
234	16	3
234	54	5
234	55	5
234	58	4
235	1	5
235	2	5
235	7	5
235	9	5
235	11	4
235	40	5
236	1	3
236	2	3
236	12	4
236	14	4
236	33	4
236	65	5
237	2	2
237	3	5
237	9	5
237	11	4
237	13	2
237	40	5
238	3	5
238	8	5
238	16	5
238	54	1
238	55	5
238	57	4
239	3	5
239	9	5
239	12	5
239	26	5
239	63	4
239	70	5
240	7	2
240	9	5
240	12	5
240	26	1
240	63	1
240	70	5
241	3	3
241	7	4
241	8	4
241	14	4
241	54	5
241	61	5
242	3	3
242	7	4
242	13	4
242	24	3
242	57	5
242	63	5
243	3	5
243	7	5
243	8	5
243	14	5
243	37	5
243	112	5
244	1	4
244	9	5
244	11	3
244	13	4
244	26	4
244	47	4
245	1	4
245	3	3
245	8	3
245	11	3
245	22	5
246	1	4
246	3	5
246	9	4
246	11	4
246	16	1
246	97	4
247	1	5
247	3	5
247	7	1
247	54	5
247	55	1
247	57	5
248	3	2
248	4	4
248	8	2
248	9	5
248	12	5
248	17	5
249	2	2
249	8	2
249	13	2
249	34	5
249	40	4
249	45	5
250	2	4
250	7	4
250	13	4
250	30	5
250	76	4
250	110	5
251	1	3
251	3	3
251	29	5
252	3	2
252	8	1
252	12	2
252	57	4
252	118	3
253	8	5
253	13	5
253	16	5
253	22	5
253	65	5
253	66	5
254	3	2
254	4	2
254	11	2
254	12	1
254	16	1
254	98	2
255	2	4
255	7	3
255	9	2
255	11	3
255	12	3
255	40	3
256	2	1
256	4	1
256	8	1
256	16	1
256	25	2
256	99	1
257	1	4
257	4	5
257	7	4
257	11	4
257	16	5
257	17	5
258	1	5
258	3	5
258	7	5
258	32	3
258	52	5
259	4	3
259	7	1
259	12	4
259	16	2
259	24	4
259	99	5
260	3	5
260	11	4
260	12	5
260	14	3
260	21	5
260	26	5
261	2	3
261	3	4
261	8	5
261	11	4
261	14	3
261	21	5
262	3	1
262	4	1
262	7	1
262	16	1
262	28	3
262	29	1
263	3	5
263	4	5
263	7	5
263	16	5
263	36	5
263	37	5
264	1	4
264	2	3
264	12	3
264	53	3
264	100	2
265	1	4
265	3	5
265	4	5
265	8	5
265	9	5
265	17	5
266	1	4
266	2	4
266	13	3
266	14	4
266	30	5
266	71	5
267	1	4
267	4	5
267	8	4
267	13	4
267	24	5
267	99	5
268	1	5
268	7	5
268	12	5
268	21	5
268	22	5
268	23	5
269	2	1
269	9	5
269	10	5
269	12	1
269	13	2
269	57	4
270	7	1
270	11	1
270	12	1
270	16	1
270	18	1
270	103	1
271	3	5
271	7	5
271	12	5
271	24	5
271	29	5
271	39	5
272	3	4
272	12	4
272	16	4
272	41	4
272	101	4
272	104	2
273	4	3
273	8	2
273	12	2
273	13	2
273	29	3
273	57	4
274	1	3
274	13	3
274	16	3
274	18	3
274	19	4
274	20	3
275	1	4
275	2	3
275	7	4
275	11	4
275	52	3
275	141	2
276	3	2
276	4	4
276	12	3
276	16	2
276	70	2
276	99	4
277	3	4
277	8	2
277	13	3
277	33	4
277	113	4
278	1	4
278	3	3
278	4	3
278	13	3
278	27	5
278	70	4
279	3	5
279	7	5
279	12	5
279	14	4
279	33	5
279	65	5
280	2	2
280	3	2
280	4	3
280	14	2
280	16	3
280	70	1
281	4	5
281	7	5
281	8	5
281	24	4
281	26	5
281	29	2
282	3	5
282	8	1
282	14	5
282	16	1
282	33	5
282	52	3
283	4	4
283	7	3
283	8	3
283	13	2
283	14	2
283	70	2
284	3	4
284	7	1
284	12	3
284	31	4
284	33	4
284	65	4
285	2	4
285	8	4
285	16	2
285	101	3
285	105	4
285	106	5
286	1	2
286	7	2
286	11	2
286	12	2
286	39	2
286	107	1
287	1	4
287	8	2
287	16	2
287	34	5
287	57	5
288	1	3
288	3	2
288	16	2
288	33	4
288	53	4
288	78	3
289	1	1
289	4	1
289	12	1
289	13	1
289	36	3
289	37	1
290	3	3
290	12	4
290	16	3
290	29	4
290	37	2
290	39	4
291	2	5
291	8	5
291	13	5
291	21	4
291	53	4
291	78	5
292	1	5
292	8	5
292	12	5
292	33	5
292	53	5
292	78	5
293	2	3
293	7	1
293	13	3
293	33	5
293	34	5
293	59	5
294	1	3
294	2	2
294	13	2
294	14	5
294	20	4
294	29	2
295	3	1
295	7	1
295	12	1
295	41	3
295	69	2
295	108	2
296	1	3
296	8	5
296	12	4
296	29	5
296	39	5
296	45	4
297	1	1
297	2	2
297	16	2
297	78	4
297	79	5
297	109	5
298	3	4
298	7	4
298	8	4
298	29	4
298	37	4
298	44	5
299	1	4
299	8	4
299	13	4
299	53	3
299	79	5
299	109	5
300	2	2
300	8	2
300	16	2
300	36	3
300	38	2
300	49	4
301	3	3
301	8	2
301	12	3
301	30	4
301	76	3
301	110	4
302	8	2
302	13	3
302	16	2
302	54	4
302	55	3
302	56	4
303	2	3
303	11	3
303	12	4
303	13	2
303	45	4
303	107	2
304	1	2
304	2	2
304	3	2
304	6	2
304	9	4
304	17	3
305	3	5
305	8	3
305	12	5
305	22	2
305	82	5
305	121	3
306	1	3
306	3	3
306	16	2
306	70	4
306	82	1
306	121	3
307	1	5
307	2	5
307	13	4
307	84	5
307	85	5
307	133	5
308	1	2
308	3	2
308	8	2
308	41	4
308	69	4
308	108	2
309	1	2
309	3	2
309	13	2
309	14	3
309	130	5
310	3	5
310	7	5
310	11	5
310	12	5
310	68	5
310	141	5
311	4	5
311	7	2
311	8	3
311	9	5
311	12	2
311	17	5
312	1	5
312	3	5
312	14	4
312	16	5
312	20	5
312	29	5
313	8	3
313	11	4
313	16	4
313	68	5
313	69	5
314	2	3
314	4	5
314	16	5
314	20	5
314	26	5
314	29	5
315	3	2
315	7	3
315	11	5
315	16	5
315	52	5
315	66	4
316	1	3
316	7	2
316	12	3
316	37	4
316	47	3
316	50	4
317	2	5
317	3	5
317	12	5
317	65	5
317	66	5
317	107	5
318	3	2
318	7	1
318	8	2
318	32	2
318	35	2
318	45	2
319	1	5
319	2	5
319	3	5
319	21	5
319	23	5
319	33	5
320	7	3
320	12	3
320	16	3
320	54	5
320	55	3
320	61	1
321	2	4
321	3	4
321	8	4
321	30	2
321	76	4
321	110	2
322	2	4
322	13	4
322	16	4
322	54	5
322	55	4
322	61	5
323	2	4
323	13	4
323	16	4
323	79	5
323	87	5
323	93	4
324	2	1
324	12	4
324	13	1
324	54	5
324	55	4
324	56	4
325	1	3
325	7	1
325	12	4
325	30	5
325	76	4
325	110	3
326	3	4
326	12	4
326	26	4
326	54	5
326	55	3
326	56	4
327	13	1
327	87	2
327	88	1
328	2	2
328	13	2
328	16	3
328	41	4
328	59	2
328	104	2
329	1	4
329	3	3
329	16	3
329	29	4
329	32	3
329	45	4
330	3	3
330	7	3
330	16	3
330	41	3
330	42	3
330	69	4
331	3	4
331	8	4
331	14	2
331	16	4
331	54	1
331	56	4
332	7	4
332	8	4
332	26	1
332	84	5
332	85	5
332	133	5
333	8	5
333	12	5
333	13	1
333	40	5
333	54	5
333	57	4
334	1	4
334	7	2
334	8	2
334	142	2
334	144	5
334	146	4
335	3	4
335	13	4
335	16	4
335	54	5
335	55	5
335	56	4
336	3	3
336	12	3
336	14	5
336	16	3
336	79	5
336	134	5
337	8	5
337	13	5
337	16	5
337	54	5
337	55	5
337	56	4
338	1	4
338	7	4
338	12	4
338	14	5
338	63	5
338	79	5
339	1	5
339	8	2
339	54	5
339	56	3
340	1	3
340	2	2
340	13	4
340	142	5
340	143	2
340	144	5
341	4	3
341	7	4
341	12	3
341	16	4
341	44	5
341	48	5
342	2	2
342	3	3
342	8	3
342	24	3
342	57	3
342	63	5
343	3	2
343	7	2
343	8	2
343	70	3
343	82	4
343	121	3
344	3	4
344	7	2
344	12	3
344	14	5
344	54	5
344	61	1
345	1	4
345	3	2
345	13	2
345	84	1
345	85	1
345	133	2
346	7	4
346	8	5
346	16	3
346	79	5
346	87	5
346	93	5
347	1	5
347	6	3
347	7	5
347	8	2
347	54	5
347	55	5
348	1	4
348	2	5
348	13	3
348	54	5
348	55	5
348	56	4
349	13	2
349	16	1
349	26	1
349	37	5
349	54	5
349	58	4
350	7	3
350	8	5
350	12	4
350	14	2
350	79	5
351	3	1
351	4	3
351	8	1
351	16	1
351	37	4
351	44	5
352	1	1
352	7	1
352	8	1
352	24	1
352	63	1
352	64	1
353	2	2
353	4	5
353	8	2
353	13	2
353	29	5
353	44	5
354	3	5
354	7	5
354	16	5
354	63	5
354	103	5
354	147	5
355	2	5
355	7	4
355	13	5
355	54	5
355	55	4
355	56	3
356	1	2
356	8	1
356	9	2
356	12	1
356	14	5
356	41	5
357	7	1
357	11	4
357	12	1
357	16	1
357	45	2
357	139	2
358	2	3
358	3	4
358	12	5
358	14	4
358	37	5
358	66	5
359	3	1
359	12	1
359	26	2
359	101	3
359	105	4
359	106	4
360	1	3
360	11	3
360	45	4
360	139	3
361	1	4
361	3	4
361	16	1
361	30	5
361	104	4
361	110	5
362	2	4
362	13	2
362	26	2
362	54	5
362	55	1
362	57	4
363	3	2
363	8	2
363	11	3
363	13	1
363	72	1
363	77	5
364	1	4
364	3	2
364	8	2
364	62	5
364	63	2
364	159	2
365	1	2
365	2	2
365	16	2
365	85	3
365	89	1
366	1	3
366	3	4
366	9	5
366	13	2
366	62	5
366	159	5
367	1	3
367	3	2
367	4	4
367	7	2
367	9	4
367	17	5
368	3	4
368	8	4
368	12	5
368	75	5
368	104	5
368	115	5
369	1	3
369	3	3
369	9	5
369	10	3
369	11	5
369	16	3
370	2	5
370	13	5
370	16	5
370	52	5
370	65	5
370	66	4
371	1	2
371	2	1
371	7	1
371	9	1
371	11	1
371	51	1
372	3	3
372	8	3
372	16	2
372	21	5
372	22	5
372	52	3
373	7	4
373	12	4
373	13	2
373	55	4
373	56	2
374	1	4
374	3	2
374	9	5
374	12	4
374	47	2
374	135	2
375	2	4
375	9	3
375	13	4
375	16	4
375	40	4
375	135	3
376	2	2
376	11	3
376	16	2
376	26	1
376	71	4
376	72	2
377	3	5
377	4	5
377	8	5
377	9	5
377	13	5
377	17	5
378	1	3
378	2	4
378	4	3
378	12	4
378	29	5
378	57	4
379	1	3
379	3	2
379	16	2
379	62	2
379	63	2
379	64	4
380	3	5
380	7	2
380	11	4
380	12	5
380	21	5
380	77	5
381	63	1
382	1	3
382	3	3
382	13	3
382	21	5
382	22	2
382	52	2
383	1	3
383	3	1
383	8	2
383	9	4
383	47	1
383	96	5
384	11	4
384	12	5
384	16	1
384	68	5
385	1	1
385	2	5
385	4	5
385	10	2
385	11	5
385	12	1
386	37	5
386	111	3
386	112	3
387	2	3
387	3	3
387	4	3
387	6	3
387	7	3
387	126	2
388	1	3
388	3	2
388	16	2
388	66	5
388	68	2
388	69	3
389	3	3
389	7	5
389	13	5
389	17	5
389	18	5
389	103	5
390	3	5
390	11	5
390	12	5
390	16	5
390	68	2
390	69	5
391	1	5
391	3	5
391	17	5
391	18	5
391	103	5
392	1	4
392	13	3
392	16	4
392	37	4
392	65	4
392	66	4
393	3	4
393	4	5
393	12	4
393	16	4
393	57	4
393	106	2
394	2	4
394	11	4
394	12	5
394	13	4
394	21	5
394	52	5
395	3	3
395	12	3
395	16	2
395	18	3
395	19	4
395	20	3
396	3	1
396	12	3
396	26	1
396	30	1
396	37	4
396	59	4
397	3	2
397	12	2
397	26	3
397	30	4
397	37	5
397	66	5
398	1	4
398	4	5
398	9	5
399	3	5
399	4	5
399	6	5
399	7	5
400	1	3
400	3	2
400	8	2
400	14	2
400	30	4
400	37	5
401	3	3
401	7	5
401	11	4
401	16	2
401	71	4
401	72	4
